LabComponentKey,LabComponentEpicId,measurement_concept_id,CommonName,BundleName,n_lab_component_result,n_procedure_orders
11306,3042425,NA,ACUTE KIDNEY INJURY WARNING AKIW,Acute Kidney Injury Warn,1,1
8968,3040084,NA,ACUTE KIDNEY INJURY WARNING AKI,Acute Kidney Injury Warn,137789,234097
9879,3040995,44786774,ADALIMUMAB DRUG LEVELS,Adalimumab Drug Levels,5762,8896
9879,3040995,44786774,ADALIMUMAB DRUG LEVELS,Adalimumab Drug Levels (once),5762,53
9878,3040994,44786773,ANTI-ADALIMUMAB ANTIBODIES,Adalimumab Profile,2,117
9879,3040995,44786774,ADALIMUMAB DRUG LEVELS,Adalimumab Profile,2,117
9926,3041041,3031847,VON WILLEBRAND FACTOR ANTIGEN,Adamts13 Activity-Elisa,1301,17
10934,3042050,3044624,ADAMTS13 ACTIVITY-ELISA METHOD,Adamts13 Activity-Elisa,1334,17
21525,5781,NA,ADENO REF LAB COMMENT,Adeno PCR Sendaway,4,24
21564,5821,NA,RAD2 SPECIMEN TESTED BY,Adeno PCR Sendaway,14,24
21563,5820,NA,ADENO REF. LAB RESULTS,Adeno PCR Sendaway,14,24
21524,5780,NA,ADENO REF LAB RESULT,Adeno PCR Sendaway,14,24
21095,5412,NA,HISTORIC COMMENT,Adenovirus DNA detection (PCR),6,852
9317,3040433,NA,CLINICAL COMMENT ADC,Adenovirus DNA detection (PCR),100,852
9314,3040430,NA,PLEASE NOTE 1AD,Adenovirus DNA detection (PCR),109,852
9316,3040432,3041623,ADENOVIRUS DNA ADVM,Adenovirus DNA detection (PCR),562,852
9315,3040431,NA,SPECIMEN TYPE ADVS,Adenovirus DNA detection (PCR),623,852
10217,3041332,NA,PLEASE NOTE ADDA,Adrenal Antibody Screen,2,1434
10219,3041334,NA,COMMENT ADRC,Adrenal Antibody Screen,12,1434
10218,3041333,40760855,ADRENAL ANTIBODIES,Adrenal Antibody Screen,796,1434
11009,3042128,NA,ADRENAL HYPERPLASIA GENETICS,Adrenal Hyperplasia Genet,1,4
9516,3040632,NA,TOTAL ANDROGENS,Adult Urine Steroids,1,396
9526,3040642,NA,THF + 5ALPHA-THF,Adult Urine Steroids,1,396
9538,3040654,NA,OESTRIOL,Adult Urine Steroids,2,396
9512,3040628,NA,ANDROAETIO RATIO,Adult Urine Steroids,5,396
9525,3040641,NA,5ALPHA-THF THF RATIO,Adult Urine Steroids,8,396
9527,3040643,NA,THF + 5ALPHA-THF THE RATIO,Adult Urine Steroids,20,396
9537,3040653,NA,HEXAHYDRO-11-DEOXYCORTISOL HH2,Adult Urine Steroids,40,396
9468,3040584,3014724,URINARY CREATININE OUTPUT,Adult Urine Steroids,48,396
9467,3040583,3009508,URINARY CREATININE,Adult Urine Steroids,73,396
9469,3040585,NA,NOTE UMED,Adult Urine Steroids,74,396
9463,3040579,NA,CLINICAL INFORMATION,Adult Urine Steroids,74,396
9465,3040581,NA,URINE COLLECTION PERIOD UST,Adult Urine Steroids,74,396
9470,3040586,NA,URINE STEROID PROFILE COMMENT,Adult Urine Steroids,74,396
9466,3040582,NA,TOTAL URINE VOLUME,Adult Urine Steroids,74,396
9536,3040652,NA,HEXAHYDRO-11-DEOXYCORTISOL HH1,Adult Urine Steroids,77,396
9534,3040650,3010200,11-OXO-PREGNANETRIOL,Adult Urine Steroids,104,396
9535,3040651,3026204,TETRAHYDRO-11-DEOXYCORTISOL,Adult Urine Steroids,167,396
9533,3040649,NA,17-HYDROXYPREGNANOLONE,Adult Urine Steroids,221,396
9514,3040630,NA,16-ALPHA-HYDROXY DHA,Adult Urine Steroids,227,396
9515,3040631,NA,ANDROSTENETRIOL A3,Adult Urine Steroids,240,396
9513,3040629,3024704,DEHYDROEPIANDROSTERONE DHA,Adult Urine Steroids,241,396
9518,3040634,3033662,11-B-HYDROXYAETIOCHOLANOLONE,Adult Urine Steroids,273,396
9524,3040640,3040027,ALPHA-CORTOL,Adult Urine Steroids,285,396
9531,3040647,3016698,PREGNANEDIOL,Adult Urine Steroids,288,396
9517,3040633,3034218,11-BETA-HYDROXYANDROSTERONE,Adult Urine Steroids,295,396
9523,3040639,43533900,BETA CORTOLONE + BETA CORTOL,Adult Urine Steroids,305,396
9532,3040648,3004134,PREGNANETRIOL,Adult Urine Steroids,311,396
9530,3040646,NA,TOTAL CORTISOL METABOLITES,Adult Urine Steroids,315,396
9511,3040627,3003671,AETIOCHOLANOLONE-5 BETAAETIO,Adult Urine Steroids,316,396
9510,3040626,3012576,ANDROSTERONE-5 ALPHA ANDRO,Adult Urine Steroids,317,396
9521,3040637,NA,5ALPHA-THF,Adult Urine Steroids,317,396
9520,3040636,NA,TETRAHYDROCORTISOLTHF5BETA,Adult Urine Steroids,319,396
9522,3040638,40759027,ALPHA CORTOLONE,Adult Urine Steroids,321,396
9519,3040635,3037301,TETRAHYDROCORTISONE THE,Adult Urine Steroids,324,396
8917,3040033,3005755,ALANINE TRANSAMINASE,Alanine Transaminase,21425,40202
8028,2269,NA,EXT MAN ENTRD SERUM ALBUMIN,Albumin,2,22456
8919,3040035,3024561,ALBUMIN (HSL),Albumin,9470,22456
9659,3040775,3001788,ALDOSTERONE (HSL),Aldosterone,3377,4797
11315,3042434,NA,ALDOSTERONE/RENIN RATIO,Aldosterone and Renin (including Ratio),1121,4210
9475,3040591,3007808,RENIN,Aldosterone and Renin (including Ratio),1643,4210
9659,3040775,3001788,ALDOSTERONE (HSL),Aldosterone and Renin (including Ratio),1675,4210
14215,4447,NA,GFAP ANTIBODY,Alexander Dis (GFAP),1,5
7454,1813,NA,EXT MAN ENTRD ALKALINE PHOSPHATASE,Alkaline Phosphatase,2,12939
8918,3040034,3035995,ALKALINE PHOSPHATASE,Alkaline Phosphatase,5977,12939
14072,4318,3028089,ALP ISOENZYMES,Alkaline Phosphatase Isoenzymes,73,1279
8918,3040034,3035995,ALKALINE PHOSPHATASE,Alkaline Phosphatase Isoenzymes,537,1279
10238,3041353,NA,BILIARY ALP,Alkaline Phosphatase Isoenzymes,583,1279
10239,3041354,NA,BONE ALP,Alkaline Phosphatase Isoenzymes,584,1279
10237,3041352,NA,LIVER ALP,Alkaline Phosphatase Isoenzymes,584,1279
10241,3041356,NA,PLACENTAL ALP,Alkaline Phosphatase Isoenzymes,585,1279
10240,3041355,NA,INTESTINAL ALP,Alkaline Phosphatase Isoenzymes,588,1279
9276,3040392,3006336,ALLERGEN-SPECIFIC IGE RASI,Allergen-Specific IgE (RAST),9656,23190
21031,5347,NA,HISTORIC FULL GENITAL CULTURE,Allocated Item,106,11431
12640,3043782,NA,SPECIMEN DESCRIPTION SDES,Allocated Item,11867,11431
12643,3043785,NA,CLINICAL DETAILS,Allocated Item,13149,11431
12638,3043780,NA,REPORT STATUS,Allocated Item,17273,11431
12631,3043773,NA,CULTURE CULT,Allocated Item,19688,11431
21001,5317,NA,HISTORIC GRAM STAIN,Allocated Item,27457,11431
21038,5354,NA,HISTORIC GENITAL SCREEN (CERVICAL),Allocated Item,121,20140
21075,5391,NA,HISTORIC MICROSCOPY,Allocated Item,1867,20140
12640,3043782,NA,SPECIMEN DESCRIPTION SDES,Allocated Item,20240,20140
12643,3043785,NA,CLINICAL DETAILS,Allocated Item,21349,20140
12638,3043780,NA,REPORT STATUS,Allocated Item,30114,20140
12631,3043773,NA,CULTURE CULT,Allocated Item,31994,20140
21119,5436,NA,HISTORIC DESCRIPTION,Allocated Item,2,127412
21130,5447,NA,HISTORIC CURRENT STATUS,Allocated Item,2,127412
21104,5421,NA,HISTORIC DONATION NUMBER,Allocated Item,2,127412
21118,5435,NA,HISTORIC DESCRIPTION,Allocated Item,11,127412
21074,5390,NA,HISTORIC DONATION NUMBER,Allocated Item,11,127412
21129,5446,NA,HISTORIC CURRENT STATUS,Allocated Item,11,127412
21128,5445,NA,HISTORIC CURRENT STATUS,Allocated Item,24,127412
20994,5310,NA,HISTORIC DONATION NUMBER,Allocated Item,24,127412
21005,5321,NA,HISTORIC DESCRIPTION,Allocated Item,24,127412
21019,5335,NA,HISTORIC DESCRIPTION,Allocated Item,388,127412
20986,5302,NA,HISTORIC DONATION NUMBER,Allocated Item,388,127412
21027,5343,NA,HISTORIC CURRENT STATUS,Allocated Item,388,127412
21117,5434,NA,HISTORIC DESCRIPTION,Allocated Item,639,127412
21127,5444,NA,HISTORIC CURRENT STATUS,Allocated Item,639,127412
20992,5308,NA,HISTORIC DONATION NUMBER,Allocated Item,639,127412
20988,5304,NA,HISTORIC DONATION NUMBER,Allocated Item,730,127412
21045,5361,NA,HISTORIC DESCRIPTION,Allocated Item,730,127412
21126,5443,NA,HISTORIC CURRENT STATUS,Allocated Item,730,127412
21124,5441,NA,HISTORIC DESCRIPTION,Allocated Item,1547,127412
21106,5423,NA,HISTORIC DONATION NUMBER,Allocated Item,1547,127412
21017,5333,NA,HISTORIC CURRENT STATUS,Allocated Item,1547,127412
20983,5299,NA,HISTORIC DONATION NUMBER,Allocated Item,1978,127412
21026,5342,NA,HISTORIC CURRENT STATUS,Allocated Item,1978,127412
21078,5394,NA,HISTORIC DESCRIPTION,Allocated Item,1978,127412
20987,5303,NA,HISTORIC DONATION NUMBER,Allocated Item,2066,127412
21116,5433,NA,HISTORIC DESCRIPTION,Allocated Item,2066,127412
21025,5341,NA,HISTORIC CURRENT STATUS,Allocated Item,2066,127412
21036,5352,NA,HISTORIC DONATION NUMBER,Allocated Item,3037,127412
21021,5337,NA,HISTORIC DESCRIPTION,Allocated Item,3037,127412
21022,5338,NA,HISTORIC CURRENT STATUS,Allocated Item,3037,127412
21048,5364,NA,HISTORIC CURRENT STATUS,Allocated Item,3384,127412
21023,5339,NA,HISTORIC DONATION NUMBER,Allocated Item,3384,127412
21123,5440,NA,HISTORIC DESCRIPTION,Allocated Item,3384,127412
21132,5449,NA,HISTORIC CURRENT STATUS,Allocated Item,5897,127412
21016,5332,NA,HISTORIC DONATION NUMBER,Allocated Item,5897,127412
21122,5439,NA,HISTORIC DESCRIPTION,Allocated Item,5897,127412
21011,5327,NA,HISTORIC DONATION NUMBER,Allocated Item,12147,127412
21121,5438,NA,HISTORIC DESCRIPTION,Allocated Item,12147,127412
21028,5344,NA,HISTORIC CURRENT STATUS,Allocated Item,12147,127412
21120,5437,NA,HISTORIC DESCRIPTION,Allocated Item,14746,127412
21131,5448,NA,HISTORIC CURRENT STATUS,Allocated Item,14746,127412
21105,5422,NA,HISTORIC DONATION NUMBER,Allocated Item,14746,127412
21103,5420,NA,HISTORIC DONATION NUMBER,Allocated Item,113228,127412
21125,5442,NA,HISTORIC CURRENT STATUS,Allocated Item,113228,127412
21115,5432,NA,HISTORIC DESCRIPTION,Allocated Item,113228,127412
9287,3040403,3000208,PLASMA VITAMIN E,Alpha Tocopherol,3438,3336
9287,3040403,3000208,PLASMA VITAMIN E,Alpha Tocopherol (vitamin E),3438,1498
9422,3040538,3026285,ALPHA-1-ANTI-TRYPSIN,Alpha-1-Anti-Trypsin,3197,5864
9422,3040538,3026285,ALPHA-1-ANTI-TRYPSIN,Alpha-1-Anti-Trypsin Phenotype,109,279
10433,3041548,3002228,A-1-ANTI-TRYPSIN PHENOTYPE,Alpha-1-Anti-Trypsin Phenotype,171,279
23524,8946,NA,ADDITIONAL INFORMATION,Alpha-1-antitrypsin genotype  (S and Z alleles),2,82
23530,8926,NA,ALPHA-1-ANTITRYPSIN GENOTYPE (S AND Z ALLELES),Alpha-1-antitrypsin genotype  (S and Z alleles),25,82
9075,3040191,3015916,ALPHA-FOETOPROTEIN,Alpha-Fetoprotein,31213,4829
9075,3040191,3015916,ALPHA-FOETOPROTEIN,Alpha-Foetoprotein,31213,35513
21095,5412,NA,HISTORIC COMMENT,Alpha-Galactosidase,9,849
10389,3041504,3004671,ALPHA-GALACTOSIDASE PLASMA,Alpha-Galactosidase,502,849
10390,3041505,3036348,ALPHA-GALACTOSIDASELEUCOCYTE,Alpha-Galactosidase,605,849
10844,3041961,3013441,ALPHA-SUBUNIT,Alpha-Subunit,177,144
21095,5412,NA,HISTORIC COMMENT,Alphavirus Serology,1,4760
9651,3040767,NA,MAYARO VIRUS RNA,Alphavirus Serology,5,4760
9654,3040770,3042287,W. EQUINE ENCEPHALO VIR IGG ALWE,Alphavirus Serology,6,4760
9653,3040769,3020505,E. EQUINE ENCEPHALO VIR IGG ALEE,Alphavirus Serology,8,4760
9652,3040768,3010309,ROSS RIVER VIRUS IGG,Alphavirus Serology,36,4760
9650,3040766,3018696,SINDBIS VIRUS IGG IF,Alphavirus Serology,277,4760
9656,3040772,NA,COMMENT ALSM,Alphavirus Serology,615,4760
9655,3040771,3005869,V. EQUINE ENCEPHALO VIR IGG ALVE,Alphavirus Serology,1259,4760
9649,3040765,40763315,CHIKUNGUNYA VIRUS RNA,Alphavirus Serology,2330,4760
9648,3040764,40761040,CHIKUNGUNYA VIRUS IGM,Alphavirus Serology,4167,4760
9647,3040763,40759249,CHIKUNGUNYA VIRUS IGG,Alphavirus Serology,4189,4760
21566,5823,NA,AP50 (ALTERNATE),Alternate complement Pathway (AP50),32,75
11105,3042224,3000578,ALUMINIUM,Aluminium,18,31
23265,8871,NA,CSF RATIO BETA-AMYLOID 1-42/1-40,Alzheimer’s CSF Biomarkers,142,23
23263,8869,NA,CSF BETA-AMYLOID 1-42,Alzheimer’s CSF Biomarkers,149,23
23264,8870,NA,CSF BETA-AMYLOID 1-40,Alzheimer’s CSF Biomarkers,149,23
23266,8872,NA,CSF BETA AMYLOID COMMENTS,Alzheimer’s CSF Biomarkers,151,23
23265,8871,NA,CSF RATIO BETA-AMYLOID 1-42/1-40,"Alzheimer’s CSF Biomarkers (Ab42, Ab40 and Ab42/Ab40 ratio)",142,644
23263,8869,NA,CSF BETA-AMYLOID 1-42,"Alzheimer’s CSF Biomarkers (Ab42, Ab40 and Ab42/Ab40 ratio)",149,644
23264,8870,NA,CSF BETA-AMYLOID 1-40,"Alzheimer’s CSF Biomarkers (Ab42, Ab40 and Ab42/Ab40 ratio)",149,644
23266,8872,NA,CSF BETA AMYLOID COMMENTS,"Alzheimer’s CSF Biomarkers (Ab42, Ab40 and Ab42/Ab40 ratio)",151,644
10935,3042051,NA,AMIDOLYTIC FACTOR X ASSAY,Amidolytic FX Assay (Chromogenic FX),51,14
10935,3042051,NA,AMIDOLYTIC FACTOR X ASSAY,Amidolytic Factor X Assay,51,43
21218,5464,NA,AMIKACIN,Amikacin - Drug Levels,1,6646
21095,5412,NA,HISTORIC COMMENT,Amikacin - Drug Levels,13,6646
9284,3040400,NA,HOURS SINCE LAST DOSE ATIM,Amikacin - Drug Levels,35,6646
9283,3040399,NA,TYPE ATYP,Amikacin - Drug Levels,37,6646
9173,3040289,NA,COMMENT MCOM,Amikacin - Drug Levels,53,6646
9286,3040402,NA,INTERPRETATION AMII,Amikacin - Drug Levels,15674,6646
9285,3040401,40759747,AMIKACIN RESULT,Amikacin - Drug Levels,15735,6646
21218,5464,NA,AMIKACIN,Amikacin Level,1,21629
21095,5412,NA,HISTORIC COMMENT,Amikacin Level,13,21629
9284,3040400,NA,HOURS SINCE LAST DOSE ATIM,Amikacin Level,35,21629
9283,3040399,NA,TYPE ATYP,Amikacin Level,37,21629
9173,3040289,NA,COMMENT MCOM,Amikacin Level,53,21629
9286,3040402,NA,INTERPRETATION AMII,Amikacin Level,15674,21629
9285,3040401,40759747,AMIKACIN RESULT,Amikacin Level,15735,21629
21218,5464,NA,AMIKACIN,Amikacin Level (24h pre-dose - CHECK THE TIME),1,1528
21095,5412,NA,HISTORIC COMMENT,Amikacin Level (24h pre-dose - CHECK THE TIME),13,1528
9284,3040400,NA,HOURS SINCE LAST DOSE ATIM,Amikacin Level (24h pre-dose - CHECK THE TIME),35,1528
9283,3040399,NA,TYPE ATYP,Amikacin Level (24h pre-dose - CHECK THE TIME),37,1528
9173,3040289,NA,COMMENT MCOM,Amikacin Level (24h pre-dose - CHECK THE TIME),53,1528
9286,3040402,NA,INTERPRETATION AMII,Amikacin Level (24h pre-dose - CHECK THE TIME),15674,1528
9285,3040401,40759747,AMIKACIN RESULT,Amikacin Level (24h pre-dose - CHECK THE TIME),15735,1528
9576,3040692,3019660,PLASMA ALLO-ISOLEUCINE,Amino Acid Quant Part 1,1,2
9573,3040689,3031795,PLASMA FREE CYSTINE,Amino Acid Quant Part 1,1,2
9571,3040687,3037684,PLASMA CITRULLINE,Amino Acid Quant Part 1,2,2
9574,3040690,3016728,PLASMA TOTAL HOMOCYSTEINE PHC1,Amino Acid Quant Part 1,2,2
9570,3040686,3009172,PLASMA ALANINE,Amino Acid Quant Part 1,2,2
9566,3040682,3015049,PLASMA GLUTAMINE,Amino Acid Quant Part 1,2,2
9575,3040691,3017085,PLASMA METHIONINE,Amino Acid Quant Part 1,2,2
9559,3040675,3025234,PLASMA TAURINE,Amino Acid Quant Part 1,2,2
9565,3040681,3011793,PLASMA GLUTAMIC ACID,Amino Acid Quant Part 1,2,2
9569,3040685,3008575,PLASMA GLYCINE,Amino Acid Quant Part 1,2,2
9572,3040688,3007430,PLASMA VALINE,Amino Acid Quant Part 1,2,2
9568,3040684,3007854,PLASMA PROLINE,Amino Acid Quant Part 1,2,2
9563,3040679,3006762,PLASMA SERINE,Amino Acid Quant Part 1,2,2
9562,3040678,3024821,PLASMA THREONINE,Amino Acid Quant Part 1,2,2
9564,3040680,3009010,PLASMA ASPARAGINE,Amino Acids - Plasma,14,8496
9560,3040676,3015546,PLASMA ASPARTATE,Amino Acids - Plasma,17,8496
9561,3040677,NA,PLASMA METHIONINE SULPHOXIDE,Amino Acids - Plasma,57,8496
9579,3040695,3012837,PLASMA ARGINOSUCCINIC ACID,Amino Acids - Plasma,72,8496
9581,3040697,NA,PLASMA CYS-HCY MDS,Amino Acids - Plasma,99,8496
9583,3040699,NA,PLASMA FREE HOMOCYSTINE,Amino Acids - Plasma,113,8496
9576,3040692,3019660,PLASMA ALLO-ISOLEUCINE,Amino Acids - Plasma,131,8496
9573,3040689,3031795,PLASMA FREE CYSTINE,Amino Acids - Plasma,150,8496
9567,3040683,3005335,PLASMA TOTAL CYSTEINE,Amino Acids - Plasma,377,8496
9585,3040701,3008377,PLASMA LYSINE,Amino Acids - Plasma,2302,8496
9584,3040700,3017330,PLASMA ORNITHINE,Amino Acids - Plasma,2302,8496
9586,3040702,3016115,PLASMA HISTIDINE,Amino Acids - Plasma,2303,8496
9587,3040703,3014399,PLASMA ARGININE,Amino Acids - Plasma,2349,8496
9574,3040690,3016728,PLASMA TOTAL HOMOCYSTEINE PHC1,Amino Acids - Plasma,3504,8496
9571,3040687,3037684,PLASMA CITRULLINE,Amino Acids - Plasma,3602,8496
9562,3040678,3024821,PLASMA THREONINE,Amino Acids - Plasma,3608,8496
9568,3040684,3007854,PLASMA PROLINE,Amino Acids - Plasma,3609,8496
9570,3040686,3009172,PLASMA ALANINE,Amino Acids - Plasma,3612,8496
9565,3040681,3011793,PLASMA GLUTAMIC ACID,Amino Acids - Plasma,3613,8496
9566,3040682,3015049,PLASMA GLUTAMINE,Amino Acids - Plasma,3614,8496
9578,3040694,3006889,PLASMA LEUCINE,Amino Acids - Plasma,3614,8496
9575,3040691,3017085,PLASMA METHIONINE,Amino Acids - Plasma,3615,8496
9572,3040688,3007430,PLASMA VALINE,Amino Acids - Plasma,3615,8496
9563,3040679,3006762,PLASMA SERINE,Amino Acids - Plasma,3616,8496
9580,3040696,3004955,PLASMA TYROSINE,Amino Acids - Plasma,3617,8496
9577,3040693,3004254,PLASMA ISOLEUCINE,Amino Acids - Plasma,3618,8496
9582,3040698,3022813,PLASMA PHENYLALANINE,Amino Acids - Plasma,3619,8496
9559,3040675,3025234,PLASMA TAURINE,Amino Acids - Plasma,3622,8496
9558,3040674,NA,AMINO ACID COMMENT,Amino Acids - Plasma,3658,8496
9569,3040685,3008575,PLASMA GLYCINE,Amino Acids - Plasma,3750,8496
9560,3040676,3015546,PLASMA ASPARTATE,Amino Acids Part 1,32,2747
9564,3040680,3009010,PLASMA ASPARAGINE,Amino Acids Part 1,37,2747
21095,5412,NA,HISTORIC COMMENT,Amino Acids Part 1,54,2747
9561,3040677,NA,PLASMA METHIONINE SULPHOXIDE,Amino Acids Part 1,83,2747
9576,3040692,3019660,PLASMA ALLO-ISOLEUCINE,Amino Acids Part 1,123,2747
9567,3040683,3005335,PLASMA TOTAL CYSTEINE,Amino Acids Part 1,341,2747
9573,3040689,3031795,PLASMA FREE CYSTINE,Amino Acids Part 1,472,2747
9574,3040690,3016728,PLASMA TOTAL HOMOCYSTEINE PHC1,Amino Acids Part 1,2419,2747
9568,3040684,3007854,PLASMA PROLINE,Amino Acids Part 1,2673,2747
9572,3040688,3007430,PLASMA VALINE,Amino Acids Part 1,2689,2747
9562,3040678,3024821,PLASMA THREONINE,Amino Acids Part 1,2690,2747
9575,3040691,3017085,PLASMA METHIONINE,Amino Acids Part 1,2690,2747
9563,3040679,3006762,PLASMA SERINE,Amino Acids Part 1,2690,2747
9565,3040681,3011793,PLASMA GLUTAMIC ACID,Amino Acids Part 1,2691,2747
9571,3040687,3037684,PLASMA CITRULLINE,Amino Acids Part 1,2692,2747
9570,3040686,3009172,PLASMA ALANINE,Amino Acids Part 1,2692,2747
9559,3040675,3025234,PLASMA TAURINE,Amino Acids Part 1,2693,2747
9566,3040682,3015049,PLASMA GLUTAMINE,Amino Acids Part 1,2693,2747
9569,3040685,3008575,PLASMA GLYCINE,Amino Acids Part 1,2742,2747
9558,3040674,NA,AMINO ACID COMMENT,Amino Acids Part 1,3492,2747
21095,5412,NA,HISTORIC COMMENT,Amino Acids Part 2,1,2711
9579,3040695,3012837,PLASMA ARGINOSUCCINIC ACID,Amino Acids Part 2,53,2711
9581,3040697,NA,PLASMA CYS-HCY MDS,Amino Acids Part 2,211,2711
9583,3040699,NA,PLASMA FREE HOMOCYSTINE,Amino Acids Part 2,247,2711
9585,3040701,3008377,PLASMA LYSINE,Amino Acids Part 2,1212,2711
9584,3040700,3017330,PLASMA ORNITHINE,Amino Acids Part 2,1212,2711
9586,3040702,3016115,PLASMA HISTIDINE,Amino Acids Part 2,1212,2711
9587,3040703,3014399,PLASMA ARGININE,Amino Acids Part 2,1234,2711
9578,3040694,3006889,PLASMA LEUCINE,Amino Acids Part 2,2695,2711
9580,3040696,3004955,PLASMA TYROSINE,Amino Acids Part 2,2696,2711
9577,3040693,3004254,PLASMA ISOLEUCINE,Amino Acids Part 2,2696,2711
9582,3040698,3022813,PLASMA PHENYLALANINE,Amino Acids Part 2,2697,2711
9585,3040701,3008377,PLASMA LYSINE,Amino Acids Quantitation,2,3
9587,3040703,3014399,PLASMA ARGININE,Amino Acids Quantitation,2,3
9584,3040700,3017330,PLASMA ORNITHINE,Amino Acids Quantitation,2,3
9586,3040702,3016115,PLASMA HISTIDINE,Amino Acids Quantitation,2,3
9568,3040684,3007854,PLASMA PROLINE,Amino Acids Quantitation,3,3
9569,3040685,3008575,PLASMA GLYCINE,Amino Acids Quantitation,3,3
9574,3040690,3016728,PLASMA TOTAL HOMOCYSTEINE PHC1,Amino Acids Quantitation,3,3
9571,3040687,3037684,PLASMA CITRULLINE,Amino Acids Quantitation,3,3
9582,3040698,3022813,PLASMA PHENYLALANINE,Amino Acids Quantitation,3,3
9575,3040691,3017085,PLASMA METHIONINE,Amino Acids Quantitation,3,3
9570,3040686,3009172,PLASMA ALANINE,Amino Acids Quantitation,3,3
9580,3040696,3004955,PLASMA TYROSINE,Amino Acids Quantitation,3,3
9566,3040682,3015049,PLASMA GLUTAMINE,Amino Acids Quantitation,3,3
9562,3040678,3024821,PLASMA THREONINE,Amino Acids Quantitation,3,3
9563,3040679,3006762,PLASMA SERINE,Amino Acids Quantitation,3,3
9565,3040681,3011793,PLASMA GLUTAMIC ACID,Amino Acids Quantitation,3,3
9572,3040688,3007430,PLASMA VALINE,Amino Acids Quantitation,3,3
9577,3040693,3004254,PLASMA ISOLEUCINE,Amino Acids Quantitation,3,3
9559,3040675,3025234,PLASMA TAURINE,Amino Acids Quantitation,3,3
9578,3040694,3006889,PLASMA LEUCINE,Amino Acids Quantitation,3,3
11035,3042154,NA,AMIODARONE,Amiodarone & Metabolite,10,16
11036,3042155,NA,DESETHYLAMIODARONE,Amiodarone & Metabolite,15,16
9408,3040524,3011958,AMMONIA (HSL),Ammonia,10335,20786
32,102120980,NA,UCLH TYPE OF ULTRASOUND SCAN,Amniocentesis,1,351
23,102120820,NA,UCLH NUMBER OF FETUS,Amniocentesis,4,351
25,102120870,NA,UCLH GESTATION DAYS,Amniocentesis,4,351
8961,3040077,3016771,AMYLASE (HSL),Amylase,147785,246764
10756,3041873,3033598,AMYLASE ISOENZYMES,Amylase Isoenzymes,65,139
21095,5412,NA,HISTORIC COMMENT,Anaplasma Serology,4,111
10802,3041919,NA,PLEASE NOTE ANAA,Anaplasma Serology,9,111
10805,3041922,NA,COMMENT ANCM,Anaplasma Serology,30,111
10801,3041918,NA,ANAPLASMA EHRLICHIA SEROLOGY,Anaplasma Serology,126,111
10804,3041921,3029731,ANAPLASMA PHAGOCYTOPHILUM ABS,Anaplasma Serology,135,111
10803,3041920,3028850,TESTED BY ANAR,Anaplasma Serology,143,111
10936,3042052,NA,ANDROGEN RECEPTOR,Androgen Receptor Gene Sequence,11,52
7995,2239,NA,EXT MAN ENTRD ANDROSTENEDIONE (HSL),Androstenedione,1,8711
9455,3040571,3022411,ANDROSTENEDIONE (HSL),Androstenedione,5920,8711
9400,3040516,3038536,TOXOPLASMA IGG ANTIBODIES,Anolan Toxoplasma,1,1
8978,3040094,3046708,HAEMOGLOBIN E,Antenatal Booking Screen (Haem/Biochem),1,50
8977,3040093,3046405,HAEMOGLOBIN D,Antenatal Booking Screen (Haem/Biochem),1,50
8976,3040092,3045566,HAEMOGLOBIN C,Antenatal Booking Screen (Haem/Biochem),1,50
8981,3040097,NA,INTERIM HB'OPATHY REPORT,Antenatal Booking Screen (Haem/Biochem),1,50
8980,3040096,3046405,HAEMOGLOBIN S PLUS D,Antenatal Booking Screen (Haem/Biochem),1,50
8979,3040095,3045566,HAEMOGLOBIN S PLUS C,Antenatal Booking Screen (Haem/Biochem),1,50
8975,3040091,42869613,HAEMOGLOBIN S,Antenatal Booking Screen (Haem/Biochem),2,50
8971,3040087,NA,HPLC,Antenatal Booking Screen (Haem/Biochem),2,50
8903,3040019,3040168,IMMATURE GRANULOCYTE COUNT,Antenatal Booking Screen (Haem/Biochem),3,50
8902,3040018,3050479,IMMATURE GRANULOCYTE COUNT %,Antenatal Booking Screen (Haem/Biochem),3,50
8974,3040090,3029071,HAEMOGLOBIN F,Antenatal Booking Screen (Haem/Biochem),5,50
8973,3040089,3037653,HBA2,Antenatal Booking Screen (Haem/Biochem),9,50
8972,3040088,3031973,HAEMOGLOBIN A,Antenatal Booking Screen (Haem/Biochem),10,50
8901,3040017,3006315,BASOPHILS BA,Antenatal Booking Screen (Haem/Biochem),15,50
8900,3040016,3013115,EOSINOPHILS EO,Antenatal Booking Screen (Haem/Biochem),15,50
8887,3040003,3000963,HAEMOGLOBIN G/L,Antenatal Booking Screen (Haem/Biochem),18,50
8894,3040010,3001123,MPV,Antenatal Booking Screen (Haem/Biochem),18,50
8890,3040006,3035941,MCH,Antenatal Booking Screen (Haem/Biochem),18,50
8888,3040004,3009542,HCT HCTU,Antenatal Booking Screen (Haem/Biochem),18,50
8889,3040005,3024731,MCV,Antenatal Booking Screen (Haem/Biochem),18,50
8898,3040014,3019198,LYMPHOCYTES LY,Antenatal Booking Screen (Haem/Biochem),18,50
8886,3040002,3026361,RED CELL COUNT,Antenatal Booking Screen (Haem/Biochem),18,50
8899,3040015,3001604,MONOCYTES MO,Antenatal Booking Screen (Haem/Biochem),18,50
